task_id,method,run,test_score,cv_score
359977,TPEBO,11,0.78700414446418,0.7854970253809632
359977,TPEBO,12,0.7853759621077561,0.7809739868929582
359977,TPEBO,13,0.7859680284191829,0.7818620663445267
359977,TPEBO,14,0.78700414446418,0.784937767518253
359977,TPEBO,15,0.7738306690349319,0.7727339256423684
359977,TPEBO,16,0.7849319123741859,0.7835232708420793
359977,TPEBO,17,0.7683540556542333,0.7680958380759892
359977,TPEBO,18,0.7868561278863233,0.7846746258531371
359977,TPEC,0,0.6817643576080521,0.6808111726874954
359977,TPEC,1,0.6583777383066903,0.6582950945429522
359977,TPEC,2,0.6583777383066903,0.6582950945429522
359977,TPEC,3,0.6583777383066903,0.6582950945429522
359977,TPEC,4,0.6583777383066903,0.6582950945429522
359977,TPEC,5,0.6714031971580817,0.6719461966424161
359977,TPEC,6,0.6583777383066903,0.6582950945429522
359977,TPEC,7,0.6583777383066903,0.6582950945429522
359977,TPEC,8,0.6807282415630551,0.6783276322281322
359977,TPEC,9,0.6583777383066903,0.6582950945429522
359977,TPEC,10,0.6583777383066903,0.6582950945429522
359977,TPEC,11,0.6785079928952042,0.6762553341354371
359977,TPEC,12,0.6583777383066903,0.6582950945429522
359977,TPEC,13,0.6583777383066903,0.6582950945429522
359977,TPEC,14,0.6808762581409118,0.6813209964770902
359977,TPEC,15,0.6632622853759621,0.6618640909897471
359977,TPEC,16,0.6583777383066903,0.6582950945429522
359977,TPEC,17,0.6767317939609236,0.672127112285174
359977,TPEC,18,0.6678507992895204,0.6683112470732582
359981,EA,0,0.7634984381972334,0.7730374069080229
359981,EA,1,0.7280232039268184,0.7225623602625484
359981,EA,2,0.7048192771084337,0.7105385216117936
359981,EA,3,0.7045961624274877,0.7034484832315673
359981,EA,4,0.7045961624274877,0.7086545201291685
359981,EA,5,0.7043730477465417,0.7025807320556969
359981,EA,6,0.7344935296742525,0.729429626899506
359981,EA,7,0.7211066488174922,0.719562493443145
359981,EA,8,0.7271307452030343,0.728065785683473
359981,EA,9,0.7168674698795181,0.7159677881185822
359981,EA,10,0.7048192771084337,0.7033247119331966
359981,EA,11,0.716421240517626,0.7175048286416826
359981,EA,12,0.7037037037037037,0.7050847024292521
359981,EA,13,0.7028112449799196,0.6990603976771388
359981,EA,14,0.7041499330655957,0.7027790648214609
359981,EA,15,0.7228915662650602,0.72171949978425
359981,EA,16,0.6921017402945113,0.6951185500904392
359981,EA,17,0.7215528781793842,0.7220168698700196
359981,EA,18,0.7157518964747881,0.7155962744833044
359981,EA,19,0.7242302543507363,0.7210501858536148
359981,Random,0,0.7385095939312807,0.7429900604991451
359981,Random,1,0.7619366354306113,0.7698886353315524
359981,Random,2,0.7670682730923695,0.7690211146251039
359981,Random,3,0.7882641677822401,0.7919032527470881
359981,Random,4,0.7396251673360107,0.742618319467371
359981,Random,5,0.7898259705488622,0.7969355740861166
359981,Random,6,0.7666220437304775,0.7708803206708515
359981,Random,7,0.7541276215975011,0.7617819717476447
359981,Random,8,0.7710843373493976,0.7738056690438204
359981,Random,9,0.7570281124497992,0.7652279751282317
359981,Random,10,0.7902721999107541,0.7915310077555111
359981,Random,11,0.7603748326639893,0.766963431386088
359981,Random,12,0.786479250334672,0.7864738571774231
359981,Random,13,0.7871485943775101,0.7899447082346234
359981,Random,14,0.7657295850066934,0.7729875302521846
359981,TPEBO,0,0.823516287371709,0.824478867152447
359981,TPEBO,1,0.8253012048192772,0.8256934102769327
359981,TPEBO,2,0.8070058009817046,0.8136199715336462
359981,TPEBO,3,0.823516287371709,0.8237102669948305
359981,TPEBO,4,0.8248549754573851,0.8274535236900133
359981,TPEBO,5,0.823516287371709,0.8272802721432102
359981,TPEBO,6,0.819053993752789,0.8230902612287929
359981,TPEBO,7,0.7922802320392682,0.7953737903658742
359981,TPEBO,8,0.8063364569388666,0.8128019986799941
359981,TPEBO,9,0.8056671128960285,0.8141903894988545
359981,TPEBO,10,0.7628290941543954,0.7637653239886895
359981,TPEBO,11,0.7336010709504686,0.7350323293286352
359981,TPEBO,12,0.8101294065149487,0.81468637198662
359981,TPEBO,13,0.8165997322623829,0.8250986578136909
359981,TPEBO,14,0.8163766175814369,0.8248010111646149
359981,TPEBO,15,0.8074520303435966,0.8217516210758202
359981,TPEBO,16,0.8085676037483266,0.8208096433814498
359981,TPEBO,17,0.8145917001338688,0.819223079588958
359981,TPEBO,18,0.819723337795627,0.8260655815182945
359981,TPEBO,19,0.8221775992860331,0.8258176056390398
359981,TPEC,0,0.7599286033020973,0.7705333689301039
359981,TPEC,1,0.7269076305220884,0.7225871311160208
359981,TPEC,2,0.7021419009370816,0.707266123164457
359981,TPEC,3,0.7077197679607318,0.7038700271689646
359981,TPEC,4,0.7041499330655957,0.7030020854717055
359981,TPEC,5,0.7215528781793842,0.7195874978389649
359981,TPEC,6,0.7286925479696564,0.7228599116509299
359981,TPEC,7,0.7061579651941098,0.7091505548566699
359981,TPEC,8,0.7199910754127622,0.7207276577257437
359981,TPEC,9,0.7081659973226239,0.710191413151839
359981,TPEC,10,0.7034805890227577,0.7000521506208017
359981,TPEC,11,0.713743864346274,0.7161413346662455
359981,TPEC,12,0.7030343596608657,0.6996552454010748
359981,TPEC,13,0.7028112449799196,0.6990603976771388
359981,TPEC,14,0.7028112449799196,0.6990603730937336
359981,TPEC,15,0.7217759928603302,0.7219178417687908
359981,TPEC,16,0.7132976349843819,0.7126706095989961
359981,TPEC,17,0.7204373047746542,0.7211244123721149
359981,TPEC,18,0.7030343596608657,0.7053823552241795
359981,TPEC,19,0.71396697902722,0.7132161245749298
